PID,mods_recordInfo_recordIdentifier_s,mods_titleInfo_title_s,new_url
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9454,,"Effect of wing tags and testing hypotheses of sexual size dimorphism in frigatebirds",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10109,,"The ‘Miserable parent’ and the ‘Luckless tribe’",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10121,,"FPGA-based IGBT switching spike removal",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10119,,"Authentication in a body area network (BAN) using OpenSSL",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10122,,"A behavioral based detection approach for business email compromises",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10102,,"Efficient sub-genome neuroevolution via probabilistic selection of genes",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10125,,"Development of an inventory tracking and monitoring system for chemicals using conductive paper -based passive radio frequency identification technology",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10115,,"Threat-hunting in Windows environment using host-based log data",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10104,,"Target assistance for object selection in mobile and head mounted augmented reality",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10123,,"1,2-asymmetric induction in carbonyl compounds",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10130,,"Atlantic salmon (Salmo salar) migrations in a large hydropower reservoir and the regulated Saint John River",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9265,,"Spatiotemporal variation in sexual maturation and hatching of American Lobster (Homarus Americans) in Eastern Canada: patterns, processes and implications to fisheries",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10126,,"Predicting the transient hydrodynamic loads on submarine hulls in unsteady maneuvers",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10118,,"Testing and validation of an isometric strength measurement device",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:9451,,"Cognitive processing after romantic relationship breakup",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10124,,"Doppler Michelson interferometer wind observations and interpretations",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10129,,"Restoration potential for reproduction by Striped Bass (Morone saxatilis) in the Saint John River, New Brunswick",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10111,"Thesis 9056","Molecular identification of diatoms (Bacillariophyta)",https://unbscholar.lib.unb.ca/handle/1882/14211
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10120,,"Transient heat flow simulations for assessing the performance of radiant panel installations under concrete building floors",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10162,,"Automatic processing of Arctic crowd-sourced hydrographic data while improving bathymetric accuracy and uncertainty assessment",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10155,"Thesis 9069","Sweet Beast",https://unbscholar.lib.unb.ca/handle/1882/13476
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10146,"Thesis 9072","Exploring mothers' perception of daughters' choice of sport",https://unbscholar.lib.unb.ca/handle/1882/13676
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10157,"Thesis 9079","Investigation of the effects of in situ chemical oxidation on the electrical and diffusive transport properties of porous fractured rock.",https://unbscholar.lib.unb.ca/handle/1882/14200
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10154,"Thesis 9055","Influence of simple shear and void clustering on void coalescence",https://unbscholar.lib.unb.ca/handle/1882/13321
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10161,"Thesis 9070","Nurse staffing as a predictor of exclusive breastfeeding at hospital discharge",https://unbscholar.lib.unb.ca/handle/1882/14165
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10171,"Thesis 9049","Using manganese-sulfide inclusions for localized strain measurements in machining 1144 steel",https://unbscholar.lib.unb.ca/handle/1882/13403
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10156,"Thesis 9008","Proper environmental reduction for attenuation in multi-sector sonars",https://unbscholar.lib.unb.ca/handle/1882/13656
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10178,,"Isotopic constraints on timing of deformation and metamorphism in the Thor–Odin dome, Monashee Complex, southeastern British Columbia.",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10177,"Thesis 9083","Mobile middleware architecture for reliable clinical communication",https://unbscholar.lib.unb.ca/handle/1882/14397
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10167,,"Identifying cannabis use motives and their association with problematic cannabis use",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10165,,"A constructivist grounded theory study of interconnected frameworks of healthy and inclusive schools",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10166,,"The Impact of the Automobile on the Government of New Brunswick. 1897–1932.",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10174,"Thesis 9050","The genetic impact of natural and human induced historical events on eastern white pine (Pinus strobus) assessed using nuclear and organelle genomic markers",https://unbscholar.lib.unb.ca/handle/1882/14005
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10176,"Thesis 9014","Treatment of acrylic acid production wastewater using an anaerobic membrane bioreactor",https://unbscholar.lib.unb.ca/handle/1882/14323
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10223,"Thesis 9021","Urban land cover classification and moving vehicle extraction using very high resolution satellite imagery",https://unbscholar.lib.unb.ca/handle/1882/13791
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10215,,"The parental concussion experience",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10241,,"Monetization and Skyrim, appropriation and play",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10237,"Thesis 10049","Optimization and control of ozone use within recirculating aquaculture systems",https://unbscholar.lib.unb.ca/handle/1882/13648
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10242,,"Online branding project",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10240,,"Autonomous assistance-as-needed control of a lower limb exoskeleton with guaranteed stability",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10233,"Thesis 10042","Transcriptomic responses of black spruce (Picea mariana (Mill.) Britton, Sterns & Poggenb.) to elevated CO2 and drought",https://unbscholar.lib.unb.ca/handle/1882/14353
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10234,"Thesis 10038","Optimization of makeup water in a recirculating aquaculture system",https://unbscholar.lib.unb.ca/handle/1882/14189
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10219,"Thesis 9063","Pourbaix diagrams, solubility predictions, and corrosion product deposition modelling for the supercritical water reactor",https://unbscholar.lib.unb.ca/handle/1882/14003
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10226,"Thesis 9037","Girls, sex and HIV",https://unbscholar.lib.unb.ca/handle/1882/14232
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10235,"Thesis 10040","Reintegration of fundamental movement patterns and its effect on dynamic movement function",https://unbscholar.lib.unb.ca/handle/1882/14314
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10236,"Thesis 10045","Lighting the littoral",https://unbscholar.lib.unb.ca/handle/1882/14286
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10253,"Thesis 9242","A study of classical cryptographic systems",https://unbscholar.lib.unb.ca/handle/1882/13445
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10369,,Forget-me-not,
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10366,,"Behavioural and metabolic responses to the cold in winter-dormant fishes",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10370,,"Issues in the implementation of multiplication and factoring algorithms in Galois fields",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10368,,"Potential benefits of a novel home-based exercise program for inactive older adults",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10367,,"Breaking things apart and putting them back together",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10359,,"Review of potential co-management strategy for moose in Nova Scotia",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10360,,"Achieve secure communications for mobile crowd sourcing applications",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10362,,"Assessing pesticide loading and concentration with assistance of integrated hydrological models in streams of small to medium-sized watersheds",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10358,,"Authorship attribution in the dark web",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10365,,"Petrology and geochronology of an inverted metamorphic sequence in the western Cape Breton Highlands, Nova Scotia",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10364,,"Taking on the ‘tipping point’",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10363,,"Exploring paramedic health status and simulated occupational performance",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10372,,"Controls on genesis, distribution, and nature of the turbidite-hosted gold deposits, Eastbelt, Southwestern Slave Structural Province, Yellowknife, Northwest Territories",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10373,,"“The worst winds of revolt”",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10375,,"Detecting annual spruce budworm defoliation using digital hemispherical and EO-1 Hyperion hyperspectral imagery",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10378,,"Using commercial machine-learning software to conduct bird species inventories",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10377,,"A late-Holocene reconstruction of forest moth outbreaks in central New Brunswick, Canada",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10376,,"Comparing genetic variation among Atlantic cod (Gadus morhua) off Newfoundland and Labrador following the stock collapse",
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10173,"Thesis 9088","Beeswax emulsions and microcapsules for hydrophobic modification of cellulose fiber networks",https://unbscholar.lib.unb.ca/handle/1882/13483
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10189,"Thesis 9018","Enduring effects of methylphenidate",https://unbscholar.lib.unb.ca/handle/1882/14031
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10196,"Thesis 9020","A climate history of the Gulf of St. Lawrence region",https://unbscholar.lib.unb.ca/handle/1882/13786
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10194,"Thesis 9029","Speaking out of turn",https://unbscholar.lib.unb.ca/handle/1882/13191
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10191,"Thesis 9010","""Time"" to look at grade six writing instruction",https://unbscholar.lib.unb.ca/handle/1882/14497
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10192,"Thesis 9071","Evaluating methadone maintenance treatment outcomes in an atlantic Canadian milieu",https://unbscholar.lib.unb.ca/handle/1882/13144
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10193,"Thesis 9042","The anaerobic membrane bioreactor process (AnMBR) for treatment of food processing wastewaters",https://unbscholar.lib.unb.ca/handle/1882/14256
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10147,"Thesis 9034","The effects of ethinylestradiol (EE2) on molecular signalling cascades in mummichog (Fundulus heteroclitus)",https://unbscholar.lib.unb.ca/handle/1882/13993
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:8079,"Thesis 8979","Semi-supervised Bayesian learning",https://unbscholar.lib.unb.ca/handle/1882/14089
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10143,"Thesis 9044","3D motion-sensitised SPRITE MRI of hydrodynamic cavitation",https://unbscholar.lib.unb.ca/handle/1882/13541
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10142,"Thesis 9051","Pulse energy modulation of a single-stage three switch buck-boost inverter",https://unbscholar.lib.unb.ca/handle/1882/13783
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10139,"Thesis 9089","Soft computing methods for the implementation of aggregated load control of domestic electric water heaters",https://unbscholar.lib.unb.ca/handle/1882/13646
https://unbscholar.lib.unb.ca/islandora/object/unbscholar:10145,"Thesis 9078","A study of chip formation, surface defects, and burr formation in orthogonal machining of A356 cast aluminum",https://unbscholar.lib.unb.ca/handle/1882/13292
